"id","canton_id","date","total","created_at","updated_at"
"1784","3","2020-08-05","1","2020-10-27 09:02:27","2020-10-27 09:02:27"
"1785","4","2020-08-05","31","2020-10-27 09:02:27","2020-10-27 09:02:27"
"1786","5","2020-08-05","16","2020-10-27 09:02:27","2020-10-27 09:02:27"
"1787","6","2020-08-05","7","2020-10-27 09:02:27","2020-10-27 09:02:27"
"1788","7","2020-08-05","5","2020-10-27 09:02:27","2020-10-27 09:02:27"
"1789","8","2020-08-05","17","2020-10-27 09:02:27","2020-10-27 09:02:27"
"1790","9","2020-08-05","13","2020-10-27 09:02:27","2020-10-27 09:02:27"
"1791","10","2020-08-05","63","2020-10-27 09:02:28","2020-10-27 09:02:28"
"1792","11","2020-08-05","0","2020-10-27 09:02:28","2020-10-27 09:02:28"
"1793","0","2020-08-05","158","2020-10-27 09:02:28","2020-10-27 09:02:28"
"1794","2","2020-08-06","12","2020-10-27 09:02:28","2020-10-27 09:02:28"
"1795","3","2020-08-06","0","2020-10-27 09:02:28","2020-10-27 09:02:28"
"1796","4","2020-08-06","28","2020-10-27 09:02:28","2020-10-27 09:02:28"
"1797","5","2020-08-06","23","2020-10-27 09:02:28","2020-10-27 09:02:28"
"1798","6","2020-08-06","10","2020-10-27 09:02:28","2020-10-27 09:02:28"
"1799","7","2020-08-06","6","2020-10-27 09:02:28","2020-10-27 09:02:28"
"1800","8","2020-08-06","10","2020-10-27 09:02:28","2020-10-27 09:02:28"
"1801","9","2020-08-06","10","2020-10-27 09:02:28","2020-10-27 09:02:28"
"1802","10","2020-08-06","68","2020-10-27 09:02:28","2020-10-27 09:02:28"
"1803","11","2020-08-06","1","2020-10-27 09:02:28","2020-10-27 09:02:28"
"1804","0","2020-08-06","168","2020-10-27 09:02:28","2020-10-27 09:02:28"
"1805","2","2020-08-07","15","2020-10-27 09:02:28","2020-10-27 09:02:28"
"1806","3","2020-08-07","2","2020-10-27 09:02:28","2020-10-27 09:02:28"
"1807","4","2020-08-07","83","2020-10-27 09:02:29","2020-10-27 09:02:29"
"1808","5","2020-08-07","42","2020-10-27 09:02:29","2020-10-27 09:02:29"
"1809","6","2020-08-07","11","2020-10-27 09:02:29","2020-10-27 09:02:29"
"1810","7","2020-08-07","33","2020-10-27 09:02:29","2020-10-27 09:02:29"
"1811","8","2020-08-07","8","2020-10-27 09:02:29","2020-10-27 09:02:29"
"1812","9","2020-08-07","2","2020-10-27 09:02:29","2020-10-27 09:02:29"
"1813","10","2020-08-07","83","2020-10-27 09:02:29","2020-10-27 09:02:29"
"1814","11","2020-08-07","1","2020-10-27 09:02:29","2020-10-27 09:02:29"
"1815","0","2020-08-07","280","2020-10-27 09:02:29","2020-10-27 09:02:29"
"1816","2","2020-08-08","10","2020-10-27 09:02:29","2020-10-27 09:02:29"
"1817","3","2020-08-08","0","2020-10-27 09:02:29","2020-10-27 09:02:29"
"1818","4","2020-08-08","74","2020-10-27 09:02:29","2020-10-27 09:02:29"
"1819","5","2020-08-08","32","2020-10-27 09:02:29","2020-10-27 09:02:29"
"1820","6","2020-08-08","13","2020-10-27 09:02:29","2020-10-27 09:02:29"
"1821","7","2020-08-08","9","2020-10-27 09:02:29","2020-10-27 09:02:29"
"1822","8","2020-08-08","14","2020-10-27 09:02:29","2020-10-27 09:02:29"
"1823","9","2020-08-08","3","2020-10-27 09:02:30","2020-10-27 09:02:30"
"1824","10","2020-08-08","55","2020-10-27 09:02:30","2020-10-27 09:02:30"
"1825","11","2020-08-08","3","2020-10-27 09:02:30","2020-10-27 09:02:30"
"1826","0","2020-08-08","213","2020-10-27 09:02:30","2020-10-27 09:02:30"
"1827","2","2020-08-09","0","2020-10-27 09:02:30","2020-10-27 09:02:30"
"1828","3","2020-08-09","1","2020-10-27 09:02:30","2020-10-27 09:02:30"
"1829","4","2020-08-09","57","2020-10-27 09:02:30","2020-10-27 09:02:30"
"1830","5","2020-08-09","3","2020-10-27 09:02:30","2020-10-27 09:02:30"
"1831","6","2020-08-09","5","2020-10-27 09:02:30","2020-10-27 09:02:30"
"1832","7","2020-08-09","1","2020-10-27 09:02:30","2020-10-27 09:02:30"
"1833","8","2020-08-09","4","2020-10-27 09:02:30","2020-10-27 09:02:30"
"1834","9","2020-08-09","0","2020-10-27 09:02:30","2020-10-27 09:02:30"
"1835","10","2020-08-09","32","2020-10-27 09:02:30","2020-10-27 09:02:30"
"1836","11","2020-08-09","1","2020-10-27 09:02:30","2020-10-27 09:02:30"
"1837","0","2020-08-09","104","2020-10-27 09:02:30","2020-10-27 09:02:30"
"1838","2","2020-08-10","7","2020-10-27 09:02:30","2020-10-27 09:02:30"
"1839","3","2020-08-10","0","2020-10-27 09:02:30","2020-10-27 09:02:30"
"1840","4","2020-08-10","14","2020-10-27 09:02:31","2020-10-27 09:02:31"
"1841","5","2020-08-10","18","2020-10-27 09:02:31","2020-10-27 09:02:31"
"1842","6","2020-08-10","2","2020-10-27 09:02:31","2020-10-27 09:02:31"
"1843","7","2020-08-10","1","2020-10-27 09:02:31","2020-10-27 09:02:31"
"1844","8","2020-08-10","12","2020-10-27 09:02:31","2020-10-27 09:02:31"
"1845","9","2020-08-10","1","2020-10-27 09:02:31","2020-10-27 09:02:31"
"1846","10","2020-08-10","21","2020-10-27 09:02:31","2020-10-27 09:02:31"
"1847","11","2020-08-10","3","2020-10-27 09:02:31","2020-10-27 09:02:31"
"1848","0","2020-08-10","79","2020-10-27 09:02:31","2020-10-27 09:02:31"
"1849","2","2020-08-11","7","2020-10-27 09:02:31","2020-10-27 09:02:31"
"1850","3","2020-08-11","0","2020-10-27 09:02:31","2020-10-27 09:02:31"
"1851","4","2020-08-11","28","2020-10-27 09:02:31","2020-10-27 09:02:31"
"1852","5","2020-08-11","38","2020-10-27 09:02:31","2020-10-27 09:02:31"
"1853","6","2020-08-11","4","2020-10-27 09:02:31","2020-10-27 09:02:31"
"1854","7","2020-08-11","5","2020-10-27 09:02:31","2020-10-27 09:02:31"
"1855","8","2020-08-11","25","2020-10-27 09:02:32","2020-10-27 09:02:32"
"1856","9","2020-08-11","7","2020-10-27 09:02:32","2020-10-27 09:02:32"
"1857","10","2020-08-11","57","2020-10-27 09:02:32","2020-10-27 09:02:32"
"1858","11","2020-08-11","1","2020-10-27 09:02:32","2020-10-27 09:02:32"
"1859","0","2020-08-11","172","2020-10-27 09:02:32","2020-10-27 09:02:32"
"1860","2","2020-08-12","10","2020-10-27 09:02:32","2020-10-27 09:02:32"
"1861","3","2020-08-12","1","2020-10-27 09:02:32","2020-10-27 09:02:32"
"1862","4","2020-08-12","66","2020-10-27 09:02:32","2020-10-27 09:02:32"
"1863","5","2020-08-12","17","2020-10-27 09:02:32","2020-10-27 09:02:32"
"1864","6","2020-08-12","3","2020-10-27 09:02:32","2020-10-27 09:02:32"
"1865","7","2020-08-12","3","2020-10-27 09:02:32","2020-10-27 09:02:32"
"1866","8","2020-08-12","29","2020-10-27 09:02:32","2020-10-27 09:02:32"
"1867","9","2020-08-12","4","2020-10-27 09:02:32","2020-10-27 09:02:32"
"1868","10","2020-08-12","24","2020-10-27 09:02:33","2020-10-27 09:02:33"
"1869","11","2020-08-12","1","2020-10-27 09:02:33","2020-10-27 09:02:33"
"1870","0","2020-08-12","158","2020-10-27 09:02:33","2020-10-27 09:02:33"
"1871","2","2020-08-13","7","2020-10-27 09:02:33","2020-10-27 09:02:33"
"1872","3","2020-08-13","3","2020-10-27 09:02:33","2020-10-27 09:02:33"
"1873","4","2020-08-13","23","2020-10-27 09:02:33","2020-10-27 09:02:33"
"1874","5","2020-08-13","19","2020-10-27 09:02:33","2020-10-27 09:02:33"
"1875","6","2020-08-13","1","2020-10-27 09:02:33","2020-10-27 09:02:33"
"1876","7","2020-08-13","18","2020-10-27 09:02:33","2020-10-27 09:02:33"
"1877","8","2020-08-13","38","2020-10-27 09:02:33","2020-10-27 09:02:33"
"1878","9","2020-08-13","25","2020-10-27 09:02:33","2020-10-27 09:02:33"
"1879","10","2020-08-13","47","2020-10-27 09:02:33","2020-10-27 09:02:33"
"1880","11","2020-08-13","14","2020-10-27 09:02:33","2020-10-27 09:02:33"
"1881","0","2020-08-13","195","2020-10-27 09:02:33","2020-10-27 09:02:33"
"1882","2","2020-08-14","3","2020-10-27 09:02:33","2020-10-27 09:02:33"
"1883","3","2020-08-14","1","2020-10-27 09:02:33","2020-10-27 09:02:33"
"1884","4","2020-08-14","62","2020-10-27 09:02:33","2020-10-27 09:02:33"
"1885","5","2020-08-14","31","2020-10-27 09:02:34","2020-10-27 09:02:34"
"1886","6","2020-08-14","0","2020-10-27 09:02:34","2020-10-27 09:02:34"
"1887","7","2020-08-14","20","2020-10-27 09:02:34","2020-10-27 09:02:34"
"1888","8","2020-08-14","22","2020-10-27 09:02:34","2020-10-27 09:02:34"
"1889","9","2020-08-14","21","2020-10-27 09:02:34","2020-10-27 09:02:34"
"1890","10","2020-08-14","61","2020-10-27 09:02:34","2020-10-27 09:02:34"
"1891","11","2020-08-14","4","2020-10-27 09:02:34","2020-10-27 09:02:34"
"1892","0","2020-08-14","225","2020-10-27 09:02:34","2020-10-27 09:02:34"
"1893","2","2020-08-15","13","2020-10-27 09:02:34","2020-10-27 09:02:34"
"1894","3","2020-08-15","0","2020-10-27 09:02:34","2020-10-27 09:02:34"
"1895","4","2020-08-15","33","2020-10-27 09:02:34","2020-10-27 09:02:34"
"1896","5","2020-08-15","13","2020-10-27 09:02:34","2020-10-27 09:02:34"
"1897","6","2020-08-15","1","2020-10-27 09:02:34","2020-10-27 09:02:34"
"1898","7","2020-08-15","20","2020-10-27 09:02:34","2020-10-27 09:02:34"
"1899","8","2020-08-15","11","2020-10-27 09:02:34","2020-10-27 09:02:34"
"1900","9","2020-08-15","5","2020-10-27 09:02:34","2020-10-27 09:02:34"
"1901","10","2020-08-15","63","2020-10-27 09:02:35","2020-10-27 09:02:35"
"1902","11","2020-08-15","18","2020-10-27 09:02:35","2020-10-27 09:02:35"
"1903","0","2020-08-15","177","2020-10-27 09:02:35","2020-10-27 09:02:35"
"1904","2","2020-08-16","2","2020-10-27 09:02:35","2020-10-27 09:02:35"
"1905","3","2020-08-16","7","2020-10-27 09:02:35","2020-10-27 09:02:35"
"1906","4","2020-08-16","21","2020-10-27 09:02:35","2020-10-27 09:02:35"
"1907","5","2020-08-16","1","2020-10-27 09:02:35","2020-10-27 09:02:35"
"1908","6","2020-08-16","0","2020-10-27 09:02:35","2020-10-27 09:02:35"
"1909","7","2020-08-16","7","2020-10-27 09:02:35","2020-10-27 09:02:35"
"1910","8","2020-08-16","2","2020-10-27 09:02:35","2020-10-27 09:02:35"
"1911","9","2020-08-16","8","2020-10-27 09:02:35","2020-10-27 09:02:35"
"1912","10","2020-08-16","16","2020-10-27 09:02:35","2020-10-27 09:02:35"
"1913","11","2020-08-16","0","2020-10-27 09:02:35","2020-10-27 09:02:35"
"1914","0","2020-08-16","64","2020-10-27 09:02:35","2020-10-27 09:02:35"
"1915","2","2020-08-17","0","2020-10-27 09:02:35","2020-10-27 09:02:35"
"1916","3","2020-08-17","0","2020-10-27 09:02:35","2020-10-27 09:02:35"
"1917","4","2020-08-17","33","2020-10-27 09:02:36","2020-10-27 09:02:36"
"1918","5","2020-08-17","23","2020-10-27 09:02:36","2020-10-27 09:02:36"
"1919","6","2020-08-17","2","2020-10-27 09:02:36","2020-10-27 09:02:36"
"1920","7","2020-08-17","0","2020-10-27 09:02:36","2020-10-27 09:02:36"
"1921","8","2020-08-17","15","2020-10-27 09:02:36","2020-10-27 09:02:36"
"1922","9","2020-08-17","11","2020-10-27 09:02:36","2020-10-27 09:02:36"
"1923","10","2020-08-17","31","2020-10-27 09:02:36","2020-10-27 09:02:36"
"1924","11","2020-08-17","1","2020-10-27 09:02:36","2020-10-27 09:02:36"
"1925","0","2020-08-17","116","2020-10-27 09:02:36","2020-10-27 09:02:36"
"1926","2","2020-08-18","6","2020-10-27 09:02:36","2020-10-27 09:02:36"
"1927","3","2020-08-18","0","2020-10-27 09:02:36","2020-10-27 09:02:36"
"1928","4","2020-08-18","20","2020-10-27 09:02:36","2020-10-27 09:02:36"
"1929","5","2020-08-18","17","2020-10-27 09:02:36","2020-10-27 09:02:36"
"1930","6","2020-08-18","3","2020-10-27 09:02:36","2020-10-27 09:02:36"
"1931","7","2020-08-18","21","2020-10-27 09:02:36","2020-10-27 09:02:36"
"1932","8","2020-08-18","37","2020-10-27 09:02:36","2020-10-27 09:02:36"
"1933","9","2020-08-18","55","2020-10-27 09:02:37","2020-10-27 09:02:37"
"1934","10","2020-08-18","48","2020-10-27 09:02:37","2020-10-27 09:02:37"
"1935","11","2020-08-18","6","2020-10-27 09:02:37","2020-10-27 09:02:37"
"1936","0","2020-08-18","213","2020-10-27 09:02:37","2020-10-27 09:02:37"
"1937","2","2020-08-19","15","2020-10-27 09:02:37","2020-10-27 09:02:37"
"1938","3","2020-08-19","15","2020-10-27 09:02:37","2020-10-27 09:02:37"
"1939","4","2020-08-19","49","2020-10-27 09:02:37","2020-10-27 09:02:37"
"1940","5","2020-08-19","16","2020-10-27 09:02:37","2020-10-27 09:02:37"
"1941","6","2020-08-19","2","2020-10-27 09:02:37","2020-10-27 09:02:37"
"1942","7","2020-08-19","1","2020-10-27 09:02:37","2020-10-27 09:02:37"
"1943","8","2020-08-19","23","2020-10-27 09:02:37","2020-10-27 09:02:37"
"1944","9","2020-08-19","13","2020-10-27 09:02:37","2020-10-27 09:02:37"
"1945","10","2020-08-19","39","2020-10-27 09:02:37","2020-10-27 09:02:37"
"1946","11","2020-08-19","16","2020-10-27 09:02:37","2020-10-27 09:02:37"
"1947","0","2020-08-19","189","2020-10-27 09:02:37","2020-10-27 09:02:37"
"1948","2","2020-08-20","21","2020-10-27 09:02:37","2020-10-27 09:02:37"
"1949","3","2020-08-20","2","2020-10-27 09:02:37","2020-10-27 09:02:37"
"1950","4","2020-08-20","36","2020-10-27 09:02:38","2020-10-27 09:02:38"
"1951","5","2020-08-20","24","2020-10-27 09:02:38","2020-10-27 09:02:38"
"1952","6","2020-08-20","1","2020-10-27 09:02:38","2020-10-27 09:02:38"
"1953","7","2020-08-20","34","2020-10-27 09:02:38","2020-10-27 09:02:38"
"1954","8","2020-08-20","19","2020-10-27 09:02:38","2020-10-27 09:02:38"
"1955","9","2020-08-20","44","2020-10-27 09:02:38","2020-10-27 09:02:38"
"1956","10","2020-08-20","59","2020-10-27 09:02:38","2020-10-27 09:02:38"
"1957","11","2020-08-20","34","2020-10-27 09:02:38","2020-10-27 09:02:38"
"1958","0","2020-08-20","274","2020-10-27 09:02:38","2020-10-27 09:02:38"
"1959","2","2020-08-21","11","2020-10-27 09:02:38","2020-10-27 09:02:38"
"1960","3","2020-08-21","1","2020-10-27 09:02:38","2020-10-27 09:02:38"
"1961","4","2020-08-21","26","2020-10-27 09:02:38","2020-10-27 09:02:38"
"1962","5","2020-08-21","23","2020-10-27 09:02:38","2020-10-27 09:02:38"
"1963","6","2020-08-21","0","2020-10-27 09:02:38","2020-10-27 09:02:38"
"1964","7","2020-08-21","14","2020-10-27 09:02:38","2020-10-27 09:02:38"
"1965","8","2020-08-21","26","2020-10-27 09:02:38","2020-10-27 09:02:38"
"1966","9","2020-08-21","38","2020-10-27 09:02:39","2020-10-27 09:02:39"
"1967","10","2020-08-21","43","2020-10-27 09:02:39","2020-10-27 09:02:39"
"1968","11","2020-08-21","20","2020-10-27 09:02:39","2020-10-27 09:02:39"
"1969","0","2020-08-21","202","2020-10-27 09:02:39","2020-10-27 09:02:39"
"1970","2","2020-08-22","13","2020-10-27 09:02:39","2020-10-27 09:02:39"
"1971","3","2020-08-22","1","2020-10-27 09:02:39","2020-10-27 09:02:39"
"1972","4","2020-08-22","30","2020-10-27 09:02:39","2020-10-27 09:02:39"
"1973","5","2020-08-22","2","2020-10-27 09:02:39","2020-10-27 09:02:39"
"1974","6","2020-08-22","0","2020-10-27 09:02:39","2020-10-27 09:02:39"
"1975","7","2020-08-22","24","2020-10-27 09:02:39","2020-10-27 09:02:39"
"1976","8","2020-08-22","27","2020-10-27 09:02:39","2020-10-27 09:02:39"
"1977","9","2020-08-22","29","2020-10-27 09:02:39","2020-10-27 09:02:39"
"1978","10","2020-08-22","34","2020-10-27 09:02:39","2020-10-27 09:02:39"
"1979","11","2020-08-22","17","2020-10-27 09:02:39","2020-10-27 09:02:39"
"1980","0","2020-08-22","177","2020-10-27 09:02:39","2020-10-27 09:02:39"
"1981","2","2020-08-23","13","2020-10-27 09:02:39","2020-10-27 09:02:39"
"1982","3","2020-08-23","3","2020-10-27 09:02:39","2020-10-27 09:02:39"
"1983","4","2020-08-23","15","2020-10-27 09:02:40","2020-10-27 09:02:40"
"1984","5","2020-08-23","6","2020-10-27 09:02:40","2020-10-27 09:02:40"
"1985","6","2020-08-23","0","2020-10-27 09:02:40","2020-10-27 09:02:40"
"1986","7","2020-08-23","0","2020-10-27 09:02:40","2020-10-27 09:02:40"
"1987","8","2020-08-23","2","2020-10-27 09:02:40","2020-10-27 09:02:40"
"1988","9","2020-08-23","8","2020-10-27 09:02:40","2020-10-27 09:02:40"
"1989","10","2020-08-23","3","2020-10-27 09:02:40","2020-10-27 09:02:40"
"1990","11","2020-08-23","0","2020-10-27 09:02:40","2020-10-27 09:02:40"
"1991","0","2020-08-23","50","2020-10-27 09:02:40","2020-10-27 09:02:40"
"1992","2","2020-08-24","13","2020-10-27 09:02:40","2020-10-27 09:02:40"
"1993","3","2020-08-24","2","2020-10-27 09:02:40","2020-10-27 09:02:40"
"1994","4","2020-08-24","15","2020-10-27 09:02:40","2020-10-27 09:02:40"
"1995","5","2020-08-24","25","2020-10-27 09:02:40","2020-10-27 09:02:40"
"1996","6","2020-08-24","0","2020-10-27 09:02:40","2020-10-27 09:02:40"
"1997","7","2020-08-24","18","2020-10-27 09:02:40","2020-10-27 09:02:40"
"1998","8","2020-08-24","46","2020-10-27 09:02:41","2020-10-27 09:02:41"
"1999","9","2020-08-24","28","2020-10-27 09:02:41","2020-10-27 09:02:41"
"2000","10","2020-08-24","57","2020-10-27 09:02:41","2020-10-27 09:02:41"
"2001","11","2020-08-24","1","2020-10-27 09:02:41","2020-10-27 09:02:41"
"2002","0","2020-08-24","205","2020-10-27 09:02:41","2020-10-27 09:02:41"
"2003","2","2020-08-25","8","2020-10-27 09:02:41","2020-10-27 09:02:41"
"2004","3","2020-08-25","2","2020-10-27 09:02:41","2020-10-27 09:02:41"
"2005","4","2020-08-25","25","2020-10-27 09:02:41","2020-10-27 09:02:41"
"2006","5","2020-08-25","10","2020-10-27 09:02:41","2020-10-27 09:02:41"
"2007","6","2020-08-25","0","2020-10-27 09:02:41","2020-10-27 09:02:41"
"2008","7","2020-08-25","23","2020-10-27 09:02:41","2020-10-27 09:02:41"
"2009","8","2020-08-25","30","2020-10-27 09:02:41","2020-10-27 09:02:41"
"2010","9","2020-08-25","19","2020-10-27 09:02:41","2020-10-27 09:02:41"
"2011","10","2020-08-25","39","2020-10-27 09:02:41","2020-10-27 09:02:41"
"2012","11","2020-08-25","36","2020-10-27 09:02:41","2020-10-27 09:02:41"
"2013","0","2020-08-25","192","2020-10-27 09:02:41","2020-10-27 09:02:41"
"2014","2","2020-08-26","18","2020-10-27 09:02:41","2020-10-27 09:02:41"
"2015","3","2020-08-26","5","2020-10-27 09:02:41","2020-10-27 09:02:41"
"2016","4","2020-08-26","26","2020-10-27 09:02:42","2020-10-27 09:02:42"
"2017","5","2020-08-26","16","2020-10-27 09:02:42","2020-10-27 09:02:42"
"2018","6","2020-08-26","0","2020-10-27 09:02:42","2020-10-27 09:02:42"
"2019","7","2020-08-26","5","2020-10-27 09:02:42","2020-10-27 09:02:42"
"2020","8","2020-08-26","30","2020-10-27 09:02:42","2020-10-27 09:02:42"
"2021","9","2020-08-26","46","2020-10-27 09:02:42","2020-10-27 09:02:42"
"2022","10","2020-08-26","37","2020-10-27 09:02:42","2020-10-27 09:02:42"
"2023","11","2020-08-26","20","2020-10-27 09:02:42","2020-10-27 09:02:42"
"2024","0","2020-08-26","203","2020-10-27 09:02:42","2020-10-27 09:02:42"
"2025","2","2020-08-27","8","2020-10-27 09:02:42","2020-10-27 09:02:42"
"2026","3","2020-08-27","1","2020-10-27 09:02:42","2020-10-27 09:02:42"
"2027","4","2020-08-27","23","2020-10-27 09:02:42","2020-10-27 09:02:42"
"2028","5","2020-08-27","46","2020-10-27 09:02:42","2020-10-27 09:02:42"
"2029","6","2020-08-27","0","2020-10-27 09:02:42","2020-10-27 09:02:42"
"2030","7","2020-08-27","51","2020-10-27 09:02:42","2020-10-27 09:02:42"
"2031","8","2020-08-27","37","2020-10-27 09:02:43","2020-10-27 09:02:43"
"2032","9","2020-08-27","51","2020-10-27 09:02:43","2020-10-27 09:02:43"
"2033","10","2020-08-27","52","2020-10-27 09:02:43","2020-10-27 09:02:43"
"2034","11","2020-08-27","31","2020-10-27 09:02:43","2020-10-27 09:02:43"
"2035","0","2020-08-27","300","2020-10-27 09:02:43","2020-10-27 09:02:43"
"2036","2","2020-08-28","11","2020-10-27 09:02:43","2020-10-27 09:02:43"
"2037","3","2020-08-28","4","2020-10-27 09:02:43","2020-10-27 09:02:43"
"2038","4","2020-08-28","42","2020-10-27 09:02:43","2020-10-27 09:02:43"
"2039","5","2020-08-28","29","2020-10-27 09:02:43","2020-10-27 09:02:43"
"2040","6","2020-08-28","0","2020-10-27 09:02:43","2020-10-27 09:02:43"
"2041","7","2020-08-28","24","2020-10-27 09:02:43","2020-10-27 09:02:43"
"2042","8","2020-08-28","39","2020-10-27 09:02:43","2020-10-27 09:02:43"
"2043","9","2020-08-28","28","2020-10-27 09:02:43","2020-10-27 09:02:43"
"2044","10","2020-08-28","32","2020-10-27 09:02:43","2020-10-27 09:02:43"
"2045","11","2020-08-28","24","2020-10-27 09:02:43","2020-10-27 09:02:43"
"2046","0","2020-08-28","233","2020-10-27 09:02:43","2020-10-27 09:02:43"
"2047","2","2020-08-29","14","2020-10-27 09:02:44","2020-10-27 09:02:44"
"2048","3","2020-08-29","0","2020-10-27 09:02:44","2020-10-27 09:02:44"
"2049","4","2020-08-29","23","2020-10-27 09:02:44","2020-10-27 09:02:44"
"2050","5","2020-08-29","5","2020-10-27 09:02:44","2020-10-27 09:02:44"
"2051","6","2020-08-29","0","2020-10-27 09:02:44","2020-10-27 09:02:44"
"2052","7","2020-08-29","44","2020-10-27 09:02:44","2020-10-27 09:02:44"
"2053","8","2020-08-29","30","2020-10-27 09:02:44","2020-10-27 09:02:44"
"2054","9","2020-08-29","28","2020-10-27 09:02:44","2020-10-27 09:02:44"
"2055","10","2020-08-29","15","2020-10-27 09:02:44","2020-10-27 09:02:44"
"2056","11","2020-08-29","35","2020-10-27 09:02:44","2020-10-27 09:02:44"
"2057","0","2020-08-29","194","2020-10-27 09:02:44","2020-10-27 09:02:44"
"2058","2","2020-08-30","11","2020-10-27 09:02:44","2020-10-27 09:02:44"
"2059","3","2020-08-30","4","2020-10-27 09:02:44","2020-10-27 09:02:44"
"2060","4","2020-08-30","14","2020-10-27 09:02:44","2020-10-27 09:02:44"
"2061","5","2020-08-30","0","2020-10-27 09:02:44","2020-10-27 09:02:44"
"2062","6","2020-08-30","0","2020-10-27 09:02:44","2020-10-27 09:02:44"
"2063","7","2020-08-30","17","2020-10-27 09:02:45","2020-10-27 09:02:45"
"2064","8","2020-08-30","33","2020-10-27 09:02:45","2020-10-27 09:02:45"
"2065","9","2020-08-30","36","2020-10-27 09:02:45","2020-10-27 09:02:45"
"2066","10","2020-08-30","4","2020-10-27 09:02:45","2020-10-27 09:02:45"
"2067","11","2020-08-30","2","2020-10-27 09:02:45","2020-10-27 09:02:45"
"2068","0","2020-08-30","121","2020-10-27 09:02:45","2020-10-27 09:02:45"
"2069","2","2020-08-31","8","2020-10-27 09:02:45","2020-10-27 09:02:45"
"2070","3","2020-08-31","0","2020-10-27 09:02:45","2020-10-27 09:02:45"
"2071","4","2020-08-31","5","2020-10-27 09:02:45","2020-10-27 09:02:45"
"2072","5","2020-08-31","20","2020-10-27 09:02:45","2020-10-27 09:02:45"
"2073","6","2020-08-31","0","2020-10-27 09:02:45","2020-10-27 09:02:45"
"2074","7","2020-08-31","7","2020-10-27 09:02:45","2020-10-27 09:02:45"
"2075","8","2020-08-31","40","2020-10-27 09:02:45","2020-10-27 09:02:45"
"2076","9","2020-08-31","27","2020-10-27 09:02:45","2020-10-27 09:02:45"
"2077","10","2020-08-31","24","2020-10-27 09:02:46","2020-10-27 09:02:46"
"2078","11","2020-08-31","2","2020-10-27 09:02:46","2020-10-27 09:02:46"
"2079","0","2020-08-31","133","2020-10-27 09:02:46","2020-10-27 09:02:46"
"2080","2","2020-09-01","6","2020-10-27 09:02:46","2020-10-27 09:02:46"
"2081","3","2020-09-01","2","2020-10-27 09:02:46","2020-10-27 09:02:46"
"2082","4","2020-09-01","16","2020-10-27 09:02:46","2020-10-27 09:02:46"
"2083","5","2020-09-01","19","2020-10-27 09:02:46","2020-10-27 09:02:46"
"2084","6","2020-09-01","0","2020-10-27 09:02:46","2020-10-27 09:02:46"
"2085","7","2020-09-01","14","2020-10-27 09:02:46","2020-10-27 09:02:46"
"2086","8","2020-09-01","49","2020-10-27 09:02:46","2020-10-27 09:02:46"
"2087","9","2020-09-01","11","2020-10-27 09:02:46","2020-10-27 09:02:46"
"2088","10","2020-09-01","32","2020-10-27 09:02:46","2020-10-27 09:02:46"
"2089","11","2020-09-01","47","2020-10-27 09:02:46","2020-10-27 09:02:46"
"2090","0","2020-09-01","196","2020-10-27 09:02:46","2020-10-27 09:02:46"
"2091","2","2020-09-02","21","2020-10-27 09:02:46","2020-10-27 09:02:46"
"2092","3","2020-09-02","2","2020-10-27 09:02:46","2020-10-27 09:02:46"
"2093","4","2020-09-02","35","2020-10-27 09:02:46","2020-10-27 09:02:46"
"2094","5","2020-09-02","55","2020-10-27 09:02:46","2020-10-27 09:02:46"
"2095","6","2020-09-02","0","2020-10-27 09:02:47","2020-10-27 09:02:47"
"2096","7","2020-09-02","4","2020-10-27 09:02:47","2020-10-27 09:02:47"
"2097","8","2020-09-02","40","2020-10-27 09:02:47","2020-10-27 09:02:47"
"2098","9","2020-09-02","25","2020-10-27 09:02:47","2020-10-27 09:02:47"
"2099","10","2020-09-02","26","2020-10-27 09:02:47","2020-10-27 09:02:47"
"2100","11","2020-09-02","31","2020-10-27 09:02:47","2020-10-27 09:02:47"
"2101","0","2020-09-02","239","2020-10-27 09:02:47","2020-10-27 09:02:47"
"2102","2","2020-09-03","9","2020-10-27 09:02:47","2020-10-27 09:02:47"
"2103","3","2020-09-03","2","2020-10-27 09:02:47","2020-10-27 09:02:47"
"2104","4","2020-09-03","26","2020-10-27 09:02:47","2020-10-27 09:02:47"
"2105","5","2020-09-03","53","2020-10-27 09:02:47","2020-10-27 09:02:47"
"2106","6","2020-09-03","0","2020-10-27 09:02:47","2020-10-27 09:02:47"
"2107","7","2020-09-03","14","2020-10-27 09:02:47","2020-10-27 09:02:47"
"2108","8","2020-09-03","87","2020-10-27 09:02:47","2020-10-27 09:02:47"
"2109","9","2020-09-03","32","2020-10-27 09:02:47","2020-10-27 09:02:47"
"2110","10","2020-09-03","45","2020-10-27 09:02:48","2020-10-27 09:02:48"
"2111","11","2020-09-03","30","2020-10-27 09:02:48","2020-10-27 09:02:48"
"2112","0","2020-09-03","298","2020-10-27 09:02:48","2020-10-27 09:02:48"
"2113","2","2020-09-04","12","2020-10-27 09:02:48","2020-10-27 09:02:48"
"2114","3","2020-09-04","0","2020-10-27 09:02:48","2020-10-27 09:02:48"
"2115","4","2020-09-04","8","2020-10-27 09:02:48","2020-10-27 09:02:48"
